open,high,low,close,totalvolume,timestamp
181.32,181.66,180.93,180.97,628324,2025-08-15T13:32:00Z
181.32,181.66,180.93,180.99,634712,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.05,650342,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.08,667988,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.12,675708,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.14,687967,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.17,702417,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.16,705757,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.25,714033,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.33,730568,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.3,739209,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.26,761669,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.13,768899,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.15,777992,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.15,781198,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.17,783630,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.17,805877,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.21,842798,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.17,844786,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.27,848144,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.28,849577,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.21,855367,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.28,867648,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.24,869281,2025-08-15T13:32:00Z
181.32,181.66,180.93,181.28,872231,2025-08-15T13:32:00Z
181.26,181.26,181.26,181.26,100,2025-08-15T13:33:00Z
181.26,181.26,181.16,181.21,14356,2025-08-15T13:33:00Z
181.26,181.26,181.1,181.14,31595,2025-08-15T13:33:00Z
181.26,181.26,181.1,181.13,39984,2025-08-15T13:33:00Z
181.26,181.26,181.1,181.14,55522,2025-08-15T13:33:00Z
181.26,181.26,181.1,181.18,60900,2025-08-15T13:33:00Z
181.26,181.26,181.07,181.09,71076,2025-08-15T13:33:00Z
181.26,181.26,181.05,181.15,81098,2025-08-15T13:33:00Z
181.26,181.26,181.05,181.12,93233,2025-08-15T13:33:00Z
181.26,181.26,181.05,181.15,98663,2025-08-15T13:33:00Z
181.26,181.26,181.05,181.14,103887,2025-08-15T13:33:00Z
181.26,181.26,181.05,181.15,107621,2025-08-15T13:33:00Z
181.26,181.26,181.05,181.14,120849,2025-08-15T13:33:00Z
181.26,181.26,181.05,181.14,125649,2025-08-15T13:33:00Z
181.26,181.26,181.05,181.2,133759,2025-08-15T13:33:00Z
181.26,181.26,181.05,181.22,144036,2025-08-15T13:33:00Z
181.26,181.26,181.05,181.21,160593,2025-08-15T13:33:00Z
181.26,181.26,181.05,181.25,161593,2025-08-15T13:33:00Z
181.26,181.28,181.05,181.25,165297,2025-08-15T13:33:00Z
181.26,181.28,181.05,181.21,168757,2025-08-15T13:33:00Z
181.26,181.28,181.05,181.19,172623,2025-08-15T13:33:00Z
181.26,181.28,181.05,181.16,184169,2025-08-15T13:33:00Z
181.26,181.28,181.05,181.18,194999,2025-08-15T13:33:00Z
181.26,181.28,181.05,181.23,200684,2025-08-15T13:33:00Z
181.26,181.28,181.05,181.23,204619,2025-08-15T13:33:00Z
181.26,181.28,181.05,181.28,208243,2025-08-15T13:33:00Z
181.26,181.28,181.05,181.24,217064,2025-08-15T13:33:00Z
181.26,181.33,181.05,181.31,228432,2025-08-15T13:33:00Z
181.26,181.35,181.05,181.34,240638,2025-08-15T13:33:00Z
181.26,181.36,181.05,181.3,251738,2025-08-15T13:33:00Z
181.26,181.36,181.05,181.23,266011,2025-08-15T13:33:00Z
181.26,181.36,181.05,181.25,273711,2025-08-15T13:33:00Z
181.26,181.36,181.05,181.3,285985,2025-08-15T13:33:00Z
181.26,181.36,181.05,181.33,289125,2025-08-15T13:33:00Z
181.26,181.36,181.05,181.27,306028,2025-08-15T13:33:00Z
181.26,181.36,181.05,181.28,312965,2025-08-15T13:33:00Z
181.26,181.36,181.05,181.28,331602,2025-08-15T13:33:00Z
181.26,181.36,181.05,181.25,346391,2025-08-15T13:33:00Z
181.26,181.36,181.05,181.28,353907,2025-08-15T13:33:00Z
181.26,181.38,181.05,181.38,362346,2025-08-15T13:33:00Z
181.26,181.43,181.05,181.35,386153,2025-08-15T13:33:00Z
181.26,181.45,181.05,181.43,401427,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.41,416996,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.4,428785,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.37,443997,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.39,452673,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.39,460686,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.34,464722,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.31,475692,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.28,486355,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.25,494453,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.3,502039,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.27,519589,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.26,525147,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.23,533399,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.24,536609,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.26,540862,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.26,543142,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.23,544706,2025-08-15T13:33:00Z
181.26,181.47,181.05,181.26,563663,2025-08-15T13:33:00Z
181.23,181.23,181.23,181.23,100,2025-08-15T13:34:00Z
181.23,181.26,181.21,181.24,8741,2025-08-15T13:34:00Z
181.23,181.26,181.21,181.23,12784,2025-08-15T13:34:00Z
181.23,181.26,181.12,181.12,53487,2025-08-15T13:34:00Z
181.23,181.26,181.1,181.13,72739,2025-08-15T13:34:00Z
181.23,181.26,181.1,181.18,82076,2025-08-15T13:34:00Z
181.23,181.26,181.1,181.15,86613,2025-08-15T13:34:00Z
181.23,181.26,181.1,181.13,94415,2025-08-15T13:34:00Z
181.23,181.26,181.1,181.16,110665,2025-08-15T13:34:00Z
181.23,181.26,181.1,181.18,119637,2025-08-15T13:34:00Z
181.23,181.26,181.1,181.21,129146,2025-08-15T13:34:00Z
181.23,181.26,181.1,181.18,133446,2025-08-15T13:34:00Z
181.23,181.26,181.1,181.16,140533,2025-08-15T13:34:00Z
181.23,181.26,181.07,181.12,151642,2025-08-15T13:34:00Z
181.23,181.26,181.07,181.12,156089,2025-08-15T13:34:00Z
181.23,181.26,181.07,181.12,165586,2025-08-15T13:34:00Z
181.23,181.26,181.07,181.14,173605,2025-08-15T13:34:00Z
181.23,181.26,181.07,181.16,178778,2025-08-15T13:34:00Z
181.23,181.26,181.07,181.14,184678,2025-08-15T13:34:00Z
181.23,181.26,181.07,181.17,186910,2025-08-15T13:34:00Z
181.23,181.26,181.07,181.13,189066,2025-08-15T13:34:00Z
181.23,181.26,181.07,181.12,192646,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.02,231528,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.04,236269,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.08,241672,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.09,244720,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.02,247762,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.05,253443,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.14,260688,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.1,264187,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.12,267587,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.08,281189,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.06,282810,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.15,289826,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.1,303996,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.07,328693,2025-08-15T13:34:00Z
181.23,181.26,181.0,181.06,332618,2025-08-15T13:34:00Z
181.23,181.26,180.95,181.0,352469,2025-08-15T13:34:00Z
181.23,181.26,180.95,181.02,364397,2025-08-15T13:34:00Z
181.23,181.26,180.95,180.99,372043,2025-08-15T13:34:00Z
181.23,181.26,180.95,180.98,374583,2025-08-15T13:34:00Z
181.23,181.26,180.95,181.0,382828,2025-08-15T13:34:00Z
181.23,181.26,180.93,180.93,401036,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.94,420094,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.95,431419,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.93,441949,2025-08-15T13:34:00Z
181.23,181.26,180.9,181.01,476854,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.99,491706,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.97,512037,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.96,518226,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.98,521931,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.96,529264,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.97,531094,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.96,534235,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.94,537676,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.98,542776,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.97,547930,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.92,553215,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.94,555951,2025-08-15T13:34:00Z
181.23,181.26,180.9,180.93,561461,2025-08-15T13:34:00Z
180.94,180.94,180.94,180.94,500,2025-08-15T13:35:00Z
180.94,180.95,180.9,180.93,10704,2025-08-15T13:35:00Z
180.94,180.95,180.87,180.89,29961,2025-08-15T13:35:00Z
180.94,180.95,180.87,180.93,35232,2025-08-15T13:35:00Z
180.94,180.97,180.87,180.97,37389,2025-08-15T13:35:00Z
180.94,181.0,180.87,181.0,41305,2025-08-15T13:35:00Z
180.94,181.01,180.87,180.97,59593,2025-08-15T13:35:00Z
180.94,181.01,180.87,180.96,65438,2025-08-15T13:35:00Z
180.94,181.01,180.87,180.94,75591,2025-08-15T13:35:00Z
180.94,181.01,180.87,180.94,78756,2025-08-15T13:35:00Z
180.94,181.01,180.87,180.91,85802,2025-08-15T13:35:00Z
180.94,181.01,180.87,180.9,95197,2025-08-15T13:35:00Z
180.94,181.01,180.87,180.91,97864,2025-08-15T13:35:00Z
180.94,181.01,180.87,180.93,104338,2025-08-15T13:35:00Z
180.94,181.01,180.87,180.95,114313,2025-08-15T13:35:00Z
180.94,181.01,180.87,181.0,132316,2025-08-15T13:35:00Z
180.94,181.01,180.87,180.99,141840,2025-08-15T13:35:00Z
180.94,181.02,180.87,180.97,159187,2025-08-15T13:35:00Z
180.94,181.02,180.87,181.01,171430,2025-08-15T13:35:00Z
180.94,181.08,180.87,181.08,202151,2025-08-15T13:35:00Z
180.94,181.1,180.87,181.07,237934,2025-08-15T13:35:00Z
180.94,181.1,180.87,181.0,252343,2025-08-15T13:35:00Z
180.94,181.1,180.87,181.03,271747,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.97,275577,2025-08-15T13:35:00Z
180.94,181.1,180.87,181.0,281754,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.96,294704,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.91,299951,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.93,304071,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.97,307414,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.99,313441,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.97,317736,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.97,321596,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.94,324298,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.97,345826,2025-08-15T13:35:00Z
180.94,181.1,180.87,181.0,350181,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.99,353826,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.97,356006,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.97,362487,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.98,367145,2025-08-15T13:35:00Z
180.94,181.1,180.87,180.9,428872,2025-08-15T13:35:00Z
180.94,181.1,180.8,180.8,452509,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.85,492065,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.81,507566,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.87,548217,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.8,559112,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.81,562959,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.83,570901,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.85,574460,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.88,580709,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.87,586109,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.88,591155,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.89,598216,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.9,609464,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.86,616948,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.85,622032,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.87,625695,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.88,627872,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.88,629968,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.84,634499,2025-08-15T13:35:00Z
180.94,181.1,180.78,180.83,639276,2025-08-15T13:35:00Z
180.84,180.84,180.84,180.84,120,2025-08-15T13:36:00Z
180.84,180.86,180.81,180.86,9763,2025-08-15T13:36:00Z
180.84,180.88,180.81,180.88,15853,2025-08-15T13:36:00Z
180.84,180.93,180.81,180.93,27478,2025-08-15T13:36:00Z
180.84,180.96,180.81,180.96,44941,2025-08-15T13:36:00Z
180.84,180.98,180.81,180.96,69262,2025-08-15T13:36:00Z
180.84,181.01,180.81,180.99,86898,2025-08-15T13:36:00Z
180.84,181.04,180.81,181.04,123047,2025-08-15T13:36:00Z
180.84,181.04,180.81,181.01,135243,2025-08-15T13:36:00Z
180.84,181.04,180.81,181.02,144125,2025-08-15T13:36:00Z
180.84,181.06,180.81,181.06,167164,2025-08-15T13:36:00Z
180.84,181.07,180.81,181.05,178297,2025-08-15T13:36:00Z
180.84,181.07,180.81,181.06,184749,2025-08-15T13:36:00Z
180.84,181.08,180.81,181.05,194834,2025-08-15T13:36:00Z
180.84,181.08,180.81,181.04,203055,2025-08-15T13:36:00Z
180.84,181.08,180.81,181.02,207601,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.96,234196,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.95,252211,2025-08-15T13:36:00Z
180.84,181.08,180.81,181.02,263725,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.98,269445,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.99,279599,2025-08-15T13:36:00Z
180.84,181.08,180.81,181.02,300181,2025-08-15T13:36:00Z
180.84,181.08,180.81,181.03,307503,2025-08-15T13:36:00Z
180.84,181.08,180.81,181.01,315251,2025-08-15T13:36:00Z
180.84,181.08,180.81,181.02,329781,2025-08-15T13:36:00Z
180.84,181.08,180.81,181.02,333041,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.93,343006,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.94,361356,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.95,367146,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.99,374871,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.95,384892,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.96,390180,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.94,396459,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.98,399452,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.98,408234,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.97,416626,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.98,422012,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.97,424452,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.98,429621,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.98,433455,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.98,442552,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.96,447951,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.93,454458,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.96,458671,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.98,464782,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.99,488891,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.96,508137,2025-08-15T13:36:00Z
180.84,181.08,180.81,180.97,510084,2025-08-15T13:36:00Z
180.84,181.08,180.81,181.01,516929,2025-08-15T13:36:00Z
180.84,181.08,180.8,180.88,600433,2025-08-15T13:36:00Z
180.84,181.08,180.8,180.91,607420,2025-08-15T13:36:00Z
180.84,181.08,180.8,180.93,620071,2025-08-15T13:36:00Z
180.84,181.08,180.8,180.99,627454,2025-08-15T13:36:00Z
180.84,181.08,180.8,181.0,632216,2025-08-15T13:36:00Z
180.84,181.08,180.8,181.02,640334,2025-08-15T13:36:00Z
180.84,181.08,180.8,181.0,662841,2025-08-15T13:36:00Z
180.84,181.08,180.8,180.99,670634,2025-08-15T13:36:00Z
180.84,181.08,180.8,180.99,674218,2025-08-15T13:36:00Z
180.84,181.08,180.8,180.99,680563,2025-08-15T13:36:00Z
180.84,181.08,180.8,180.99,684625,2025-08-15T13:36:00Z
180.93,180.93,180.93,180.93,180,2025-08-15T13:37:00Z
180.93,180.94,180.91,180.92,14665,2025-08-15T13:37:00Z
180.93,180.94,180.9,180.9,18034,2025-08-15T13:37:00Z
180.93,180.97,180.9,180.93,25893,2025-08-15T13:37:00Z
180.93,180.97,180.86,180.87,41237,2025-08-15T13:37:00Z
180.93,180.97,180.85,180.89,44304,2025-08-15T13:37:00Z
180.93,180.97,180.85,180.88,50294,2025-08-15T13:37:00Z
180.93,180.97,180.85,180.95,59101,2025-08-15T13:37:00Z
180.93,180.97,180.85,180.96,71079,2025-08-15T13:37:00Z
180.93,180.97,180.84,180.85,96986,2025-08-15T13:37:00Z
180.93,180.97,180.81,180.82,138384,2025-08-15T13:37:00Z
180.93,180.99,180.79,180.96,199453,2025-08-15T13:37:00Z
180.93,180.99,180.79,180.98,205368,2025-08-15T13:37:00Z
180.93,181.0,180.79,181.0,210848,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.94,229724,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.91,237732,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.92,244545,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.93,249723,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.89,258708,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.92,264348,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.98,270584,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.96,276822,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.97,286226,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.96,291841,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.84,314725,2025-08-15T13:37:00Z
180.93,181.04,180.79,180.8,340954,2025-08-15T13:37:00Z
180.93,181.04,180.78,180.81,370880,2025-08-15T13:37:00Z
180.93,181.04,180.78,180.87,381860,2025-08-15T13:37:00Z
180.93,181.04,180.78,180.88,394646,2025-08-15T13:37:00Z
180.93,181.04,180.78,180.89,402214,2025-08-15T13:37:00Z
180.93,181.04,180.78,180.81,408844,2025-08-15T13:37:00Z
180.93,181.04,180.72,180.76,444907,2025-08-15T13:37:00Z
180.93,181.04,180.7,180.73,472306,2025-08-15T13:37:00Z
180.93,181.04,180.7,180.76,482626,2025-08-15T13:37:00Z
180.93,181.04,180.7,180.73,495905,2025-08-15T13:37:00Z
180.93,181.04,180.67,180.68,523249,2025-08-15T13:37:00Z
180.93,181.04,180.67,180.73,539488,2025-08-15T13:37:00Z
180.93,181.04,180.67,180.72,547246,2025-08-15T13:37:00Z
180.93,181.04,180.67,180.73,564794,2025-08-15T13:37:00Z
180.93,181.04,180.67,180.7,576921,2025-08-15T13:37:00Z
180.93,181.04,180.66,180.74,607722,2025-08-15T13:37:00Z
180.93,181.04,180.66,180.74,620242,2025-08-15T13:37:00Z
180.93,181.04,180.66,180.77,628513,2025-08-15T13:37:00Z
180.93,181.04,180.66,180.75,633813,2025-08-15T13:37:00Z
180.93,181.04,180.66,180.7,643275,2025-08-15T13:37:00Z
180.93,181.04,180.65,180.68,652993,2025-08-15T13:37:00Z
180.93,181.04,180.65,180.68,654120,2025-08-15T13:37:00Z
180.93,181.04,180.63,180.64,668567,2025-08-15T13:37:00Z
180.93,181.04,180.6,180.7,693499,2025-08-15T13:37:00Z
180.93,181.04,180.6,180.68,709725,2025-08-15T13:37:00Z
180.93,181.04,180.6,180.69,729603,2025-08-15T13:37:00Z
