open,high,low,close,totalvolume,timestamp
347.79,348.53,347.67,348.3,93612,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.25,95553,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.18,96553,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.21,98611,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.22,99975,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.04,101792,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.09,107798,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.28,110985,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.24,117417,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.26,117767,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.3,123459,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.27,126168,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.17,128275,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.1,131488,2025-08-29T14:33:00Z
347.79,348.53,347.67,348.15,133688,2025-08-29T14:33:00Z
347.79,348.53,347.67,347.92,136643,2025-08-29T14:33:00Z
347.79,348.53,347.67,347.84,139051,2025-08-29T14:33:00Z
347.79,348.53,347.67,347.83,144183,2025-08-29T14:33:00Z
347.79,348.53,347.67,347.81,147595,2025-08-29T14:33:00Z
347.79,348.53,347.67,347.81,150835,2025-08-29T14:33:00Z
347.79,348.53,347.67,347.8,154384,2025-08-29T14:33:00Z
347.79,348.53,347.67,347.81,157227,2025-08-29T14:33:00Z
347.79,348.53,347.67,347.92,159744,2025-08-29T14:33:00Z
347.79,348.53,347.67,347.91,161374,2025-08-29T14:33:00Z
347.79,348.53,347.67,347.94,161674,2025-08-29T14:33:00Z
347.79,348.53,347.67,347.85,162912,2025-08-29T14:33:00Z
347.79,348.53,347.5,347.81,181627,2025-08-29T14:33:00Z
347.79,348.53,347.5,347.72,185350,2025-08-29T14:33:00Z
347.79,348.53,347.5,347.7,188336,2025-08-29T14:33:00Z
347.79,348.53,347.5,347.69,192121,2025-08-29T14:33:00Z
347.79,348.53,347.5,347.71,194043,2025-08-29T14:33:00Z
347.79,348.53,347.5,347.67,199436,2025-08-29T14:33:00Z
347.79,348.53,347.5,347.66,203876,2025-08-29T14:33:00Z
347.79,348.53,347.5,347.71,206076,2025-08-29T14:33:00Z
347.79,348.53,347.31,347.43,214297,2025-08-29T14:33:00Z
347.79,348.53,347.31,347.46,218416,2025-08-29T14:33:00Z
347.79,348.53,347.31,347.48,223226,2025-08-29T14:33:00Z
347.79,348.53,347.31,347.34,229826,2025-08-29T14:33:00Z
347.79,348.53,347.31,347.34,235406,2025-08-29T14:33:00Z
347.79,348.53,347.12,347.12,240248,2025-08-29T14:33:00Z
347.79,348.53,347.1,347.1,245604,2025-08-29T14:33:00Z
347.79,348.53,346.94,347.08,257645,2025-08-29T14:33:00Z
347.79,348.53,346.94,347.1,261878,2025-08-29T14:33:00Z
347.79,348.53,346.94,347.06,266898,2025-08-29T14:33:00Z
347.79,348.53,346.94,347.01,269934,2025-08-29T14:33:00Z
347.79,348.53,346.94,346.96,272967,2025-08-29T14:33:00Z
347.79,348.53,346.94,347.19,279580,2025-08-29T14:33:00Z
347.0,347.0,347.0,347.0,100,2025-08-29T14:34:00Z
347.0,347.12,346.96,347.04,7485,2025-08-29T14:34:00Z
347.0,347.12,346.96,347.02,8935,2025-08-29T14:34:00Z
347.0,347.2,346.8,346.89,14428,2025-08-29T14:34:00Z
347.0,347.2,346.8,346.98,17223,2025-08-29T14:34:00Z
347.0,347.2,346.8,346.84,20923,2025-08-29T14:34:00Z
347.0,347.2,346.6,346.74,27453,2025-08-29T14:34:00Z
347.0,347.2,346.6,346.77,31520,2025-08-29T14:34:00Z
347.0,347.2,346.6,346.78,40365,2025-08-29T14:34:00Z
347.0,347.2,346.6,346.7,42197,2025-08-29T14:34:00Z
347.0,347.2,346.6,346.74,48439,2025-08-29T14:34:00Z
347.0,347.2,346.57,346.66,61804,2025-08-29T14:34:00Z
347.0,347.2,346.54,346.57,64242,2025-08-29T14:34:00Z
347.0,347.2,346.49,346.51,70140,2025-08-29T14:34:00Z
347.0,347.2,346.41,346.43,76987,2025-08-29T14:34:00Z
347.0,347.2,346.41,346.42,81105,2025-08-29T14:34:00Z
347.0,347.2,346.28,346.38,85132,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.63,91285,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.51,96030,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.55,99599,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.57,105091,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.59,111341,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.52,114241,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.54,115541,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.51,117247,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.63,117497,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.93,131626,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.91,134026,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.84,138423,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.78,150307,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.83,151607,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.86,153049,2025-08-29T14:34:00Z
347.0,347.2,346.27,346.98,158113,2025-08-29T14:34:00Z
347.0,347.2,346.27,347.18,162726,2025-08-29T14:34:00Z
347.0,347.41,346.27,347.27,167012,2025-08-29T14:34:00Z
347.0,347.41,346.27,347.33,172356,2025-08-29T14:34:00Z
347.0,347.43,346.27,347.29,177606,2025-08-29T14:34:00Z
347.0,347.43,346.27,347.18,184943,2025-08-29T14:34:00Z
347.0,347.43,346.27,347.08,188152,2025-08-29T14:34:00Z
347.0,347.43,346.27,347.15,190914,2025-08-29T14:34:00Z
347.0,347.43,346.27,347.15,192156,2025-08-29T14:34:00Z
347.0,347.43,346.27,347.07,195686,2025-08-29T14:34:00Z
347.0,347.43,346.27,347.02,196680,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.96,197080,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.95,200789,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.75,206095,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.71,210001,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.63,217778,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.6,218778,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.55,222989,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.65,227786,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.66,229096,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.75,232111,2025-08-29T14:34:00Z
347.0,347.43,346.27,347.04,234964,2025-08-29T14:34:00Z
347.0,347.43,346.27,347.04,236823,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.98,239123,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.95,242858,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.94,246419,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.85,248280,2025-08-29T14:34:00Z
347.0,347.43,346.27,346.89,248980,2025-08-29T14:34:00Z
346.88,346.88,346.88,346.88,649,2025-08-29T14:35:00Z
346.88,346.94,346.77,346.85,9471,2025-08-29T14:35:00Z
346.88,346.94,346.77,346.85,10227,2025-08-29T14:35:00Z
346.88,346.94,346.77,346.93,11507,2025-08-29T14:35:00Z
346.88,346.94,346.61,346.69,15111,2025-08-29T14:35:00Z
346.88,346.94,346.61,346.72,16821,2025-08-29T14:35:00Z
346.88,346.94,346.6,346.67,20367,2025-08-29T14:35:00Z
346.88,346.94,346.6,346.69,21730,2025-08-29T14:35:00Z
346.88,346.94,346.6,346.66,31278,2025-08-29T14:35:00Z
346.88,346.94,346.45,346.62,38577,2025-08-29T14:35:00Z
346.88,346.94,346.45,346.63,39717,2025-08-29T14:35:00Z
346.88,346.94,346.45,346.72,40417,2025-08-29T14:35:00Z
346.88,346.94,346.45,346.87,43752,2025-08-29T14:35:00Z
346.88,346.94,346.45,346.87,45232,2025-08-29T14:35:00Z
346.88,346.95,346.45,346.93,48873,2025-08-29T14:35:00Z
346.88,346.95,346.45,346.73,51082,2025-08-29T14:35:00Z
346.88,346.95,346.45,346.83,53754,2025-08-29T14:35:00Z
346.88,346.95,346.45,346.82,54154,2025-08-29T14:35:00Z
346.88,346.95,346.45,346.91,56054,2025-08-29T14:35:00Z
346.88,346.99,346.45,346.82,68826,2025-08-29T14:35:00Z
346.88,346.99,346.45,346.65,72393,2025-08-29T14:35:00Z
346.88,346.99,346.45,346.74,73495,2025-08-29T14:35:00Z
346.88,346.99,346.45,346.72,74307,2025-08-29T14:35:00Z
346.88,346.99,346.45,346.73,78932,2025-08-29T14:35:00Z
346.88,346.99,346.45,346.89,81809,2025-08-29T14:35:00Z
346.88,347.07,346.45,347.02,92267,2025-08-29T14:35:00Z
346.88,347.07,346.45,347.02,94167,2025-08-29T14:35:00Z
346.88,347.07,346.45,346.88,96206,2025-08-29T14:35:00Z
346.88,347.08,346.45,346.88,97023,2025-08-29T14:35:00Z
346.88,347.08,346.45,346.9,99603,2025-08-29T14:35:00Z
346.88,347.08,346.45,346.76,103905,2025-08-29T14:35:00Z
346.88,347.08,346.45,346.78,107480,2025-08-29T14:35:00Z
346.88,347.08,346.45,346.67,117109,2025-08-29T14:35:00Z
346.88,347.08,346.45,346.66,118166,2025-08-29T14:35:00Z
346.88,347.08,346.45,346.75,121907,2025-08-29T14:35:00Z
346.88,347.09,346.45,347.08,130823,2025-08-29T14:35:00Z
346.88,347.09,346.45,347.0,134053,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.92,134943,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.93,135843,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.99,137533,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.87,139251,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.9,140351,2025-08-29T14:35:00Z
346.88,347.09,346.45,347.02,147776,2025-08-29T14:35:00Z
346.88,347.09,346.45,347.02,155281,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.94,161145,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.88,162836,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.92,165336,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.96,169107,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.81,172779,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.8,174394,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.9,177462,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.9,179512,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.82,181162,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.76,181962,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.75,182504,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.76,182904,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.77,183996,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.76,184396,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.75,185319,2025-08-29T14:35:00Z
346.88,347.09,346.45,346.73,191665,2025-08-29T14:35:00Z
346.67,346.67,346.67,346.67,900,2025-08-29T14:36:00Z
346.67,346.78,346.67,346.7,1400,2025-08-29T14:36:00Z
346.67,346.78,346.67,346.71,1950,2025-08-29T14:36:00Z
346.67,346.78,346.66,346.75,3038,2025-08-29T14:36:00Z
346.67,346.8,346.66,346.73,3939,2025-08-29T14:36:00Z
346.67,346.8,346.66,346.75,4819,2025-08-29T14:36:00Z
346.67,346.84,346.66,346.79,9359,2025-08-29T14:36:00Z
346.67,346.86,346.66,346.83,10646,2025-08-29T14:36:00Z
346.67,346.86,346.66,346.72,13615,2025-08-29T14:36:00Z
346.67,346.86,346.5,346.59,16217,2025-08-29T14:36:00Z
346.67,346.86,346.3,346.39,21933,2025-08-29T14:36:00Z
346.67,346.86,346.29,346.39,29673,2025-08-29T14:36:00Z
346.67,346.86,346.29,346.38,32403,2025-08-29T14:36:00Z
346.67,346.86,346.29,346.38,37072,2025-08-29T14:36:00Z
346.67,346.86,346.29,346.39,40444,2025-08-29T14:36:00Z
346.67,346.86,346.28,346.31,41344,2025-08-29T14:36:00Z
346.67,346.86,346.28,346.39,46146,2025-08-29T14:36:00Z
346.67,346.86,346.28,346.41,48530,2025-08-29T14:36:00Z
346.67,346.86,346.28,346.42,50299,2025-08-29T14:36:00Z
346.67,346.86,346.28,346.56,54160,2025-08-29T14:36:00Z
346.67,346.86,346.28,346.29,71824,2025-08-29T14:36:00Z
346.67,346.86,346.17,346.17,80943,2025-08-29T14:36:00Z
346.67,346.86,346.17,346.23,86089,2025-08-29T14:36:00Z
346.67,346.86,346.17,346.19,87639,2025-08-29T14:36:00Z
346.67,346.86,346.1,346.1,89417,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.15,98910,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.28,101921,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.29,104772,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.12,112397,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.17,115755,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.29,117682,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.24,130380,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.54,135100,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.46,136600,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.39,139590,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.38,140581,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.33,145957,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.35,149717,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.34,151319,2025-08-29T14:36:00Z
346.67,346.86,346.07,346.27,152019,2025-08-29T14:36:00Z
346.67,346.86,345.86,345.86,174037,2025-08-29T14:36:00Z
346.67,346.86,345.82,345.89,176952,2025-08-29T14:36:00Z
346.67,346.86,345.8,345.86,180987,2025-08-29T14:36:00Z
346.67,346.86,345.8,345.97,184387,2025-08-29T14:36:00Z
346.67,346.86,345.8,346.01,188725,2025-08-29T14:36:00Z
346.67,346.86,345.8,346.13,193125,2025-08-29T14:36:00Z
346.67,346.86,345.8,346.15,198300,2025-08-29T14:36:00Z
346.67,346.86,345.8,346.09,200229,2025-08-29T14:36:00Z
346.67,346.86,345.8,345.87,210179,2025-08-29T14:36:00Z
346.67,346.86,345.8,345.93,211714,2025-08-29T14:36:00Z
346.67,346.86,345.8,346.0,212839,2025-08-29T14:36:00Z
346.67,346.86,345.8,345.85,214594,2025-08-29T14:36:00Z
346.67,346.86,345.8,345.86,218999,2025-08-29T14:36:00Z
346.67,346.86,345.8,345.83,221055,2025-08-29T14:36:00Z
346.67,346.86,345.8,345.88,223379,2025-08-29T14:36:00Z
346.67,346.86,345.8,345.87,224534,2025-08-29T14:36:00Z
346.67,346.86,345.8,345.94,231523,2025-08-29T14:36:00Z
346.67,346.86,345.8,345.98,235558,2025-08-29T14:36:00Z
346.67,346.86,345.8,346.07,238262,2025-08-29T14:36:00Z
346.67,346.86,345.8,346.11,238662,2025-08-29T14:36:00Z
346.17,346.17,346.17,346.17,600,2025-08-29T14:37:00Z
346.17,346.17,346.07,346.12,2940,2025-08-29T14:37:00Z
346.17,346.17,346.02,346.07,6530,2025-08-29T14:37:00Z
346.17,346.17,345.96,346.02,7747,2025-08-29T14:37:00Z
346.17,346.17,345.93,345.99,10247,2025-08-29T14:37:00Z
346.17,346.17,345.93,345.97,11747,2025-08-29T14:37:00Z
346.17,346.17,345.93,345.98,12797,2025-08-29T14:37:00Z
346.17,346.17,345.93,346.05,13792,2025-08-29T14:37:00Z
346.17,346.17,345.93,345.99,14586,2025-08-29T14:37:00Z
346.17,346.17,345.8,345.81,19637,2025-08-29T14:37:00Z
346.17,346.17,345.73,345.84,26415,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.85,32569,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.87,35458,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.77,39158,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.9,40616,2025-08-29T14:37:00Z
346.17,346.17,345.72,346.0,41713,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.91,42483,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.96,42683,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.84,43629,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.86,44079,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.88,45190,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.95,47690,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.96,48940,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.9,50466,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.89,51476,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.76,54637,2025-08-29T14:37:00Z
346.17,346.17,345.72,345.77,56248,2025-08-29T14:37:00Z
346.17,346.17,345.68,345.68,59956,2025-08-29T14:37:00Z
346.17,346.17,345.67,345.71,64896,2025-08-29T14:37:00Z
346.17,346.17,345.65,345.7,66790,2025-08-29T14:37:00Z
346.17,346.17,345.65,345.73,71538,2025-08-29T14:37:00Z
346.17,346.17,345.65,345.73,73638,2025-08-29T14:37:00Z
346.17,346.17,345.65,345.76,75928,2025-08-29T14:37:00Z
346.17,346.17,345.65,345.8,77393,2025-08-29T14:37:00Z
346.17,346.17,345.65,345.74,79393,2025-08-29T14:37:00Z
346.17,346.17,345.65,345.85,80393,2025-08-29T14:37:00Z
346.17,346.17,345.65,345.78,80943,2025-08-29T14:37:00Z
346.17,346.17,345.65,345.84,83125,2025-08-29T14:37:00Z
346.17,346.17,345.65,345.91,84375,2025-08-29T14:37:00Z
346.17,346.17,345.65,346.08,95668,2025-08-29T14:37:00Z
346.17,346.24,345.65,346.18,107913,2025-08-29T14:37:00Z
346.17,346.39,345.65,346.31,114327,2025-08-29T14:37:00Z
346.17,346.39,345.65,346.21,116812,2025-08-29T14:37:00Z
346.17,346.39,345.65,346.31,124740,2025-08-29T14:37:00Z
346.17,346.5,345.65,346.36,129215,2025-08-29T14:37:00Z
346.17,346.5,345.65,346.31,132455,2025-08-29T14:37:00Z
346.17,346.5,345.65,346.43,138088,2025-08-29T14:37:00Z
346.17,346.5,345.65,346.41,139588,2025-08-29T14:37:00Z
346.17,346.5,345.65,346.46,143916,2025-08-29T14:37:00Z
346.17,346.51,345.65,346.45,153570,2025-08-29T14:37:00Z
346.17,346.51,345.65,346.4,159826,2025-08-29T14:37:00Z
